Sno,Customer_ID,Weeks,Contract_Renewal,Data_Plan,Data_Usage,Calls_To_Customer_Care,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Customer_Attrition,Inserted_Date
1136,1457157,173,1,0,0,0,172.5,78,42,7.13,10.9,No,05/01/2012
1137,8150415,157,1,1,1.92,1,194.3,107,73.2,12.16,7.1,No,05/01/2012
1138,2448177,66,1,1,3.24,2,187.8,117,75.4,6.49,12,No,05/01/2012
1139,3092736,50,0,1,2.16,0,307.1,94,98.6,14.47,8,No,05/01/2012
1140,1239703,72,1,0,0.42,3,118.2,106,39.2,8.36,12.2,No,05/01/2012
1141,6727654,130,1,0,0,1,154,95,44,10.3,12.9,No,05/01/2012
1142,7246332,143,1,0,0.2,1,155.5,101,47,10.67,7.6,No,05/01/2012
1143,5300358,89,0,0,0,1,125.6,108,40,10.65,5.4,No,05/01/2012
1144,4596861,108,1,0,0,0,199.3,104,53,11.21,15.2,No,05/01/2012
1145,5334465,32,1,0,0,1,157.9,88,43,9.04,12.8,No,05/01/2012
1146,5475689,166,1,0,0,2,203.4,81,49,8.39,9.2,No,05/01/2012
1147,5309841,109,1,0,0,1,222.2,113,57,10.93,10.9,No,05/01/2012
1148,8672637,72,1,1,1.57,1,92.8,98,54.7,13.56,5.8,No,05/01/2012
1149,4674738,134,1,1,2.32,0,216.8,78,69.2,5.11,8.6,No,05/01/2012
1150,1324550,13,1,0,0,4,193.2,89,50,9.72,9.7,No,05/01/2012
1151,4531711,90,1,0,0,3,113.2,108,36,9.47,14.1,No,05/01/2012
1152,470405,111,1,1,3.02,3,166.2,54,79.2,11.94,11.2,No,05/01/2012
1153,1862646,101,1,1,1.97,1,262.2,101,77.7,7.85,7.3,No,05/01/2012
1154,2479625,72,1,0,0,0,207.8,92,52,9.79,13.1,No,05/01/2012
1155,6731563,67,1,1,2.03,1,245.4,89,75.3,7.41,7.5,No,05/01/2012
1156,7593179,172,1,0,0,3,287.1,108,64,8.92,14.4,Yes,05/01/2012
1157,6193827,154,1,1,2.43,2,192.3,82,71.3,8.27,9,No,05/01/2012
1158,7315518,69,1,0,0.29,2,194.2,122,56.9,12.11,9.7,No,05/01/2012
1159,8455796,123,1,0,0.15,3,211,92,56.5,10.85,9.8,No,05/01/2012
1160,6163910,130,1,1,2.35,0,141.9,92,67.5,11.45,8.7,No,05/01/2012
1161,433856,142,1,1,1.59,2,220.5,94,73.9,11.98,5.9,No,05/01/2012
1162,4620891,29,1,0,0,1,157.4,122,40,7.25,9.3,No,05/01/2012
1163,8897415,87,1,1,3.02,0,143.5,106,74.2,11.18,11.2,No,05/01/2012
1164,7490544,149,1,0,0,0,156,56,32,2.8,8.9,No,05/01/2012
1165,613661,146,0,0,0,2,160.1,63,45,10.42,9.2,No,05/01/2012
1166,8303644,88,0,0,0,4,235.1,98,62,12.59,7.2,Yes,05/01/2012
1167,4282505,119,0,1,2.35,5,160,95,69.5,10.48,8.7,Yes,05/01/2012
1168,7087044,48,1,0,0,1,188.4,63,47,8.3,13.2,No,05/01/2012
1169,5589546,135,1,0,0,1,194.8,97,54,11.77,11,No,05/01/2012
1170,2830847,100,1,0,0,1,247.8,117,54,6.5,6.9,No,05/01/2012
1171,6589440,98,1,0,0,4,221.2,80,56,10.68,11.9,No,05/01/2012
1172,4738702,75,1,1,3.62,2,118.5,86,75.2,10.7,13.4,No,05/01/2012
1173,4210500,180,1,1,2.05,1,231.8,78,80.5,11.65,7.6,No,05/01/2012
1174,8286223,100,1,1,3.13,1,215.9,90,90.3,12.9,11.6,No,05/01/2012
1175,7140115,119,1,1,2.16,2,217.1,92,77.6,11.04,8,No,05/01/2012
1176,1160313,86,1,0,0,0,83.5,96,33,11.06,12.6,No,05/01/2012
1177,3200128,155,1,1,1.38,1,183.3,106,62.8,10.26,5.1,No,05/01/2012
1178,6745166,78,0,0,0,1,236.8,141,63,13.27,9.5,Yes,05/01/2012
1179,482555,153,1,0,0,1,193.8,90,50,9.77,8.5,No,05/01/2012
1180,3265717,92,1,1,2.62,0,134,112,67.2,10.3,9.7,No,05/01/2012
1181,3212842,13,1,1,3.05,2,176.6,65,75.5,8.64,11.3,No,05/01/2012
1182,3949536,154,1,0,0,3,191.4,93,50,10.27,10.2,No,05/01/2012
1183,5783781,144,0,1,3.46,0,174.8,127,83.6,10.98,12.8,No,05/01/2012
1184,4108370,48,1,0,0.2,1,275.2,67,65,9.01,7.9,No,05/01/2012
1185,8490595,94,1,0,0,1,174,85,51,12.06,7.9,No,05/01/2012
1186,4755735,139,1,0,0,1,165,132,50,12.49,12.6,No,05/01/2012
1187,6059709,126,1,0,0,1,228.7,102,54,8.44,11.8,No,05/01/2012
1188,295262,122,1,0,0.29,2,107.9,88,41.9,11.79,9.5,No,05/01/2012
1189,6892523,139,1,0,0,1,221.3,140,52,7.89,11.3,No,05/01/2012
1190,6313196,95,1,0,0,3,141.1,84,42,10.57,5.9,No,05/01/2012
1191,8808182,80,1,1,2.89,4,166.4,92,77.9,11.92,10.7,No,05/01/2012
1192,8793008,131,1,1,2.05,3,249.6,87,82.5,11.36,7.6,No,05/01/2012
1193,3132044,36,1,0,0,1,178.6,83,49,10.66,10.9,No,05/01/2012
1194,5454562,180,1,0,0,2,139,96,43,11.25,15.7,No,05/01/2012
1195,8530893,25,1,0,0,2,134.3,98,41,10.12,12.6,No,05/01/2012
1196,1449308,113,1,0,0,3,215.9,93,58,12.01,4.9,No,05/01/2012
1197,1928687,88,1,1,3.08,1,181.6,91,79.8,10.66,11.4,No,05/01/2012
1198,6827710,120,1,0,0,1,178.4,97,45,8.42,9.3,No,05/01/2012
1199,555935,74,1,0,0,1,106.4,84,31,7.01,11.4,No,05/01/2012
1200,6253600,109,1,0,0,2,170.7,101,50,12.01,11.4,No,05/01/2012
1201,3242653,162,1,1,3.32,0,184.5,139,80.2,9.16,12.3,No,05/01/2012
1202,1354557,124,1,1,2.4,1,161.2,109,69,10.21,8.9,No,05/01/2012
1203,3421335,177,1,0,0.27,2,84.9,77,39.7,12.88,7.5,No,05/01/2012
1204,268813,91,1,0,0,1,217.9,71,57,11.51,10.6,No,05/01/2012
1205,8056082,105,1,0,0,0,270.9,98,66,11.31,8.8,Yes,05/01/2012
1206,7419420,24,1,0,0.23,0,243,91,59.3,9.2,15.3,Yes,05/01/2012
1207,894562,48,1,0,0,0,128.2,71,26,2.41,8.9,No,05/01/2012
1208,5537000,86,1,0,0,2,126.3,115,36,8.44,9.8,No,05/01/2012
1209,4489446,163,1,0,0.35,4,178.7,56,52.5,10.79,10.6,No,05/01/2012
1210,6245928,91,1,0,0.3,0,159,109,52,12.76,10.1,No,05/01/2012
1211,8418323,56,1,0,0,3,150.9,79,40,8.09,11.7,No,05/01/2012
1212,7034010,147,0,1,2.19,3,219.9,118,77.9,10.43,8.1,No,05/01/2012
1213,4386689,64,1,0,0.43,2,168,116,49.3,9.62,10.1,No,05/01/2012
1214,2791392,108,1,1,2.59,4,162.1,83,68.9,8.59,9.6,Yes,05/01/2012
1215,584796,159,1,0,0.29,5,198.8,107,53.9,9.78,16.5,No,05/01/2012
1216,8726907,136,0,0,0,3,256.8,90,64,11.51,9.1,No,05/01/2012
1217,1845091,116,1,1,2.97,1,182.8,122,79.7,10.64,11,No,05/01/2012
1218,817720,45,1,1,2.08,1,196.8,92,76.8,12.71,7.7,No,05/01/2012
1219,8240443,122,1,0,0.23,2,140.1,120,46.3,11.57,11.2,No,05/01/2012
1220,2715051,138,1,0,0,5,194.3,83,50,9.5,9,No,05/01/2012
1221,8183650,132,1,0,0,1,117.6,66,39,10.7,8.8,No,05/01/2012
1222,4187701,101,0,0,0.38,0,193.7,108,52.8,9.33,11.6,No,05/01/2012
1223,3511335,58,1,0,0.29,2,243.1,105,63.9,11.57,7.8,No,05/01/2012
1224,1348912,81,1,0,0,1,145.4,132,36,6.47,5.2,No,05/01/2012
1225,3843118,87,1,0,0,3,169.1,105,44,8.5,9.9,No,05/01/2012
1226,892414,116,1,0,0,2,229.3,93,55,9.23,8.8,No,05/01/2012
1227,4127567,85,0,0,0.38,4,197.2,97,55.8,10.59,8.3,No,05/01/2012
1228,4071066,62,1,1,3,2,186.4,84,79,10.05,11.1,Yes,05/01/2012
1229,2701187,90,1,0,0,0,76.1,121,38,14.52,10.8,No,05/01/2012
1230,8780858,98,1,0,0,2,162.8,65,44,9.25,6,No,05/01/2012
1231,8604376,73,1,0,0,1,182.3,115,48,9.96,18,No,05/01/2012
1232,5543657,107,0,0,0,2,194.4,83,55,12.39,11.2,No,05/01/2012
1233,1915602,55,1,1,3.38,2,189.3,95,76.8,5.93,12.5,No,05/01/2012
1234,683771,76,1,1,2.57,3,160.1,107,67.7,8.44,9.5,No,05/01/2012
1235,1356812,30,1,0,0,3,145,76,46,12.04,7.1,No,05/01/2012
1236,3399295,157,1,0,0,4,220.7,105,48,5.97,11.5,No,05/01/2012
1237,2515469,40,1,1,2.03,1,224.7,69,70.3,6.73,7.5,Yes,05/01/2012
1238,6162700,72,1,0,0.28,1,147,79,41.8,8.12,10.5,No,05/01/2012
1239,5717202,95,1,1,2.73,1,260.8,130,90.3,10.67,10.1,No,05/01/2012
1240,7840909,42,1,0,0,0,155.4,127,41,8.21,9,No,05/01/2012
1241,2043722,86,1,0,0.34,1,166.2,112,53.4,12.77,5.4,No,05/01/2012
1242,2000254,131,1,0,0.33,0,211.8,115,62.3,13.03,10.8,No,05/01/2012
1243,7569930,55,1,1,2.97,4,130.5,114,69.7,10.42,11,Yes,05/01/2012
1244,7857022,74,1,0,0,0,162.7,102,53,14.6,8.7,No,05/01/2012
1245,5108658,81,0,1,2.13,1,237.1,76,84.3,13.21,7.9,No,05/01/2012
1246,2627389,81,1,0,0,4,166.2,102,47,10.88,13.2,No,05/01/2012
1247,5402636,28,1,0,0,6,121.7,48,32,6.29,8.3,Yes,05/01/2012
1248,8644139,111,1,0,0,0,176.4,62,48,10.05,11.2,No,05/01/2012
1249,4552691,3,1,1,3.08,2,67.4,116,63.8,12.2,11.4,No,05/01/2012
1250,8591900,51,1,0,0,1,229.7,129,68,16.8,9.6,Yes,05/01/2012
1251,2646614,68,1,1,3.97,1,176,118,93.7,13.9,14.7,No,05/01/2012
1252,4396101,163,1,0,0.35,0,247.7,77,69.5,13.48,9.6,Yes,05/01/2012
1253,6361949,87,1,0,0.36,2,115.4,90,45.6,13.13,13.1,No,05/01/2012
1254,240679,58,1,0,0,0,112.2,95,37,10.48,13.9,Yes,05/01/2012
1255,760414,109,1,0,0.27,0,162.6,138,43.7,7.7,11.5,No,05/01/2012
1256,5862053,111,1,0,0,4,229.4,107,58,10.71,10.4,No,05/01/2012
1257,2826928,144,1,0,0,2,139.6,96,35,6.21,15,No,05/01/2012
1258,1499474,135,1,0,0,5,263.8,66,67,12.57,8.4,Yes,05/01/2012
1259,1934422,109,1,1,2.43,4,217.5,123,81.3,11.69,9,No,05/01/2012
1260,4631461,107,1,1,2.03,1,114.3,132,57.3,9.99,7.5,No,05/01/2012
1261,7622839,149,1,0,0,2,196.3,108,45,6.84,7.7,No,05/01/2012
1262,5427236,56,1,0,0.3,1,253.2,95,63,9.4,4.4,No,05/01/2012
1263,614026,129,1,0,0.37,0,98,99,41.7,12.04,10.5,No,05/01/2012
1264,883019,92,1,0,0,0,249.4,118,61,10.58,9.1,No,05/01/2012
1265,5776693,67,1,1,3.92,1,129.6,107,81.2,11.65,14.5,No,05/01/2012
1266,6574462,120,1,0,0,0,221.3,106,61,13.38,9.3,No,05/01/2012
1267,1599202,166,1,0,0.39,1,220.7,106,56.9,8.89,12.4,No,05/01/2012
1268,6090811,66,1,0,0.24,1,87.6,76,40.4,13.1,9.2,No,05/01/2012
1269,6336851,76,1,0,0,0,203.6,61,49,8.09,8.4,No,05/01/2012
1270,2218267,79,1,0,0,2,213.6,110,57,11.75,8.8,No,05/01/2012
1271,2128866,98,1,1,3.48,2,181.6,112,84.8,11.04,12.9,No,05/01/2012
1272,8625389,141,1,1,2.11,1,215.4,123,86.1,16.44,7.8,No,05/01/2012
1273,7929398,49,1,0,0,2,266.3,90,63,10.39,14,Yes,05/01/2012
1274,6114922,46,1,0,0.21,3,199.2,111,51.1,8.76,10.2,No,05/01/2012
1275,6566345,137,1,0,0.13,3,115,130,33.3,6.89,7.3,No,05/01/2012
1276,1094215,171,1,0,0,1,270.5,69,66,11.5,9.6,Yes,05/01/2012
1277,1441401,10,1,0,0.42,1,222.2,127,55.2,7.66,12.9,No,05/01/2012
1278,3166531,88,1,0,0,3,61.9,78,33,13.13,8.8,No,05/01/2012
1279,1466945,89,1,0,0,2,141.1,92,46,12.46,10.8,No,05/01/2012
1280,6110794,82,1,0,0,3,189.2,81,48,9.22,10.6,Yes,05/01/2012
1281,6951153,139,1,0,0,3,196,135,50,9.3,9.8,No,05/01/2012
1282,6695052,87,1,0,0,0,171.6,119,47,10.25,13.8,No,05/01/2012
1283,8236706,137,0,0,0.34,2,174,123,47.4,8.07,11.4,No,05/01/2012
1284,916198,45,1,0,0,1,78.6,106,30,9.37,7.4,Yes,05/01/2012
1285,6846116,90,1,0,0,1,200.9,92,49,8.22,8.9,No,05/01/2012
1286,8311381,103,1,0,0,1,141.3,123,46,12.68,6.4,No,05/01/2012
1287,4644781,100,1,0,0.21,2,235.8,130,58.1,8.8,7.3,No,05/01/2012
1288,1011130,110,1,0,0,3,185.1,100,46,8.26,6.3,No,05/01/2012
1289,494324,124,1,0,0,2,254.3,113,50,3.95,11.8,No,05/01/2012
1290,5828279,10,1,0,0,2,183,103,50,10.74,8.7,No,05/01/2012
1291,6305761,89,1,1,2.03,2,163.5,80,72.3,13.74,7.5,No,05/01/2012
1292,3266916,121,1,0,0.32,2,207.9,98,57.2,10.53,7.7,No,05/01/2012
1293,5063461,101,1,0,0,3,248.6,102,58,8.75,6.1,No,05/01/2012
1294,5486380,103,1,1,3.92,2,185.4,105,88.2,9.88,14.5,No,05/01/2012
1295,7750943,51,1,0,0,1,197.8,60,53,11.05,8.9,No,05/01/2012
1296,2853476,2,0,0,0.27,2,132.1,42,37.7,6.95,9.1,Yes,05/01/2012
1297,8565238,111,1,0,0,0,197.1,117,53,11.39,9.3,No,05/01/2012
1298,304981,118,1,0,0,2,154.6,112,42,9.21,12.6,No,05/01/2012
1299,6976254,17,1,1,2.7,6,153.1,115,69,9.3,10,Yes,05/01/2012
1300,7512901,130,1,0,0,2,211.2,119,56,11.56,6.3,No,05/01/2012
1301,3282061,193,1,0,0.29,2,96.8,92,31.9,7.13,10.9,Yes,05/01/2012
1302,1658732,114,1,0,0.4,1,172,145,57,13.82,10.1,No,05/01/2012
1303,5752146,137,1,0,0.29,2,141.1,91,39.9,7.36,8,No,05/01/2012
1304,6598423,185,1,1,3.73,2,151.1,121,84.3,12.24,13.8,No,05/01/2012
1305,4686402,101,1,0,0,3,209.6,107,56,11.44,7.6,No,05/01/2012
1306,1076632,95,1,1,2.84,3,247,109,81.4,6.28,10.5,No,05/01/2012
1307,2541722,7,1,1,2.92,1,221.4,114,81.2,8.29,10.8,No,05/01/2012
1308,8944844,126,1,0,0,1,321.3,99,69,8.4,8,Yes,05/01/2012
1309,1175953,71,1,0,0,0,243.7,124,47,3,11.3,No,05/01/2012
1310,2385544,124,1,0,0,3,251.5,85,61,10.71,11.1,No,05/01/2012
1311,8823850,97,0,0,0.38,0,236.9,107,57.8,7.88,7.3,Yes,05/01/2012
1312,698522,28,1,0,0,2,159.7,79,46,10.84,9.3,No,05/01/2012
1313,7100647,90,0,0,0,4,148.2,96,44,11.02,9.2,Yes,05/01/2012
1314,4092529,190,1,0,0,1,150.9,86,49,13.43,14.7,No,05/01/2012
1315,5175324,31,1,1,3.11,1,210.5,101,89.1,12.53,11.5,No,05/01/2012
1316,8572456,52,1,1,1.11,2,170.9,71,58.1,10.07,4.1,No,05/01/2012
1317,3192688,73,1,0,0,0,254.7,80,51,4.51,10.6,No,05/01/2012
1318,7798783,111,1,0,0,0,284.4,89,62,7.85,8.4,Yes,05/01/2012
1319,8383951,98,1,0,0,4,0,0,14,7.98,6.8,Yes,05/01/2012
1320,3086625,106,0,0,0,1,133.7,45,39,9.39,10.7,Yes,05/01/2012
1321,2350661,111,1,0,0,0,224.9,117,55,9.6,10.3,No,05/01/2012
1322,8278394,59,1,0,0.26,1,151.8,98,46.6,10.5,11.9,No,05/01/2012
1323,8953082,71,,1,1.51,2,141.4,107,53.1,8.15,5.6,No,05/01/2012
1324,1708132,55,1,0,0.4,0,285.7,124,73,11.55,14.8,Yes,05/01/2012
1325,1959117,13,1,0,0,1,58.4,121,33,13.11,11.9,No,05/01/2012
1326,5913127,136,1,1,3.54,0,90.4,105,68.4,10.07,13.1,No,05/01/2012
1327,904005,123,1,0,0.24,0,114.4,91,40.4,10.83,11,No,05/01/2012
1328,6728659,105,1,0,0.26,2,147.7,103,47.6,11.14,12.8,No,05/01/2012
1329,8776320,50,1,1,3.67,3,302.7,93,108.7,12.03,13.6,No,05/01/2012
1330,3288717,118,1,0,0,1,136.1,120,41,10.21,11.3,No,05/01/2012
1331,3575248,97,1,0,0,3,169.7,84,43,8.3,12.8,No,05/01/2012
1332,1555256,51,1,0,0,0,227.2,89,56,9.72,14.9,No,05/01/2012
1333,3049666,73,1,0,0,1,217.8,91,56,11.03,10.3,Yes,05/01/2012
1334,1545710,35,1,0,0.32,2,124.2,102,35.2,6.2,13.1,No,05/01/2012
1335,8802240,64,1,0,0,1,206.2,76,55,11.62,13.6,No,05/01/2012
1336,7883587,63,1,0,0,3,132.9,122,29,3.35,9.9,No,05/01/2012
1337,8868003,117,1,1,2.08,3,104.9,115,59.8,11.88,7.7,No,05/01/2012
1338,6922213,115,1,0,0,1,245,97,63,12.54,13.7,Yes,05/01/2012
1339,3505845,162,1,0,0,1,184.5,118,51,11.2,11.6,No,05/01/2012
1340,1192341,89,1,0,0,3,89.5,66,31,8.97,12.3,No,05/01/2012
1341,1919591,94,0,0,0.28,1,235.6,131,59.8,9.74,8.6,No,05/01/2012
1342,6392392,129,1,0,0,4,186,127,54,13.12,11.5,No,05/01/2012
1343,5364947,86,1,0,0,1,223.9,75,52,7.79,7.3,No,05/01/2012
1344,7106171,96,1,0,0,1,179.5,125,45,8.12,6.6,No,05/01/2012
1345,5409958,190,1,0,0,1,169.4,102,51,12.68,8.9,No,05/01/2012
1346,2552468,80,1,0,0,1,118.1,90,33,7.22,8.2,No,05/01/2012
1347,6895824,108,1,0,0,4,112,105,36,9.69,4.1,Yes,05/01/2012
1348,1189750,97,1,1,2.3,0,168.4,129,71,11.3,8.5,No,05/01/2012
1349,4851019,84,1,1,3.05,0,214.3,112,83.5,9.41,11.3,No,05/01/2012
1350,1522549,65,1,0,0,4,245.7,139,63,12.1,4.2,Yes,05/01/2012
1351,206990,131,1,1,3.62,1,156.6,134,69.2,3.55,13.4,No,05/01/2012
1352,4649037,58,0,1,2.4,1,142.8,96,72,13.62,8.9,No,05/01/2012
1353,1145368,36,1,0,0.29,3,202.4,115,57.9,11.54,10.2,No,05/01/2012
1354,414255,54,1,0,0,1,116.8,119,31,6.16,12,No,05/01/2012
1355,4090648,45,1,0,0.37,1,155.7,110,52.7,13.02,11,No,05/01/2012
1356,2180879,125,1,1,2.46,2,236.1,107,89.6,14.46,9.1,No,05/01/2012
1357,4493345,72,1,1,2.21,2,138.1,113,68.1,13.01,8.2,No,05/01/2012
1358,7479353,141,1,0,0.26,3,51.9,108,25.6,8.1,10.1,No,05/01/2012
1359,6759444,113,1,0,0,0,81.3,116,33,11.03,8.9,No,05/01/2012
1360,1692892,20,1,1,1.92,0,171.5,98,62.2,7.66,7.1,No,05/01/2012
1361,5933487,212,1,0,0,1,126,96,34,7.22,7.6,No,05/01/2012
1362,1322133,99,0,0,0,4,197.2,127,47,7.8,9.9,No,05/01/2012
1363,3910093,94,1,0,0,1,194.1,62,53,11.36,15.3,No,05/01/2012
1364,1230213,40,1,0,0,1,115.7,105,31,6.39,9.3,No,05/01/2012
1365,2978264,86,1,1,2.27,3,157.2,118,66.7,9.82,8.4,No,05/01/2012
1366,2197282,101,1,0,0,3,269.7,85,64,10.38,4.5,Yes,05/01/2012
1367,5892740,170,1,0,0.21,0,246.4,107,64.1,11.41,9.1,No,05/01/2012
1368,5755418,105,1,0,0,1,227.4,121,62,13.43,13,No,05/01/2012
1369,5991721,103,1,0,0.33,0,189.8,110,46.3,5.78,12.2,No,05/01/2012
1370,4973548,140,0,1,3.11,4,188.9,124,77.1,8.05,11.5,No,05/01/2012
1371,7341050,101,1,0,0.3,1,0,0,20,9.61,7.2,No,05/01/2012
1372,3992808,98,1,1,2.97,1,110.5,87,68.7,11.39,11,No,05/01/2012
1373,,104,1,0,0.33,4,167.6,116,51.3,10.96,11.7,No,05/01/2012
1374,7307630,115,1,0,0,3,132,90,40,9.88,0,No,05/01/2012
1375,7298582,112,1,0,0,0,167.8,88,50,12.4,11.9,No,05/01/2012
1376,6983782,70,1,0,0,1,213.4,86,54,10.24,5.7,No,05/01/2012
1377,6320214,126,1,0,0,0,175.4,120,39,4.92,10.6,No,05/01/2012
1378,1299657,87,1,1,2.57,3,82.6,113,59.7,11.22,9.5,No,05/01/2012
1379,1859535,125,1,0,0,4,143.2,80,32,4.41,8.8,Yes,05/01/2012
1380,3192116,86,1,0,0,1,125.5,139,45,13.49,8.9,No,05/01/2012
1381,2808164,73,1,1,3.19,6,82.3,105,67.9,12.81,11.8,Yes,05/01/2012
1382,2432770,232,1,0,0.14,1,165.6,104,46.4,9.8,11.8,No,05/01/2012
1383,1421022,1,1,1,2.27,0,183.1,95,73.7,11.63,8.4,No,05/01/2012
1384,3936567,133,1,0,0,1,162.1,91,46,10.61,12.2,No,05/01/2012
1385,1163472,103,1,0,0,1,166.6,84,45,9.62,7.7,No,05/01/2012
1386,6543291,131,1,1,2.54,1,135.9,60,68.4,11.66,9.4,No,05/01/2012
1387,1967654,95,1,1,2.65,0,165.7,78,73.5,10.78,9.8,No,05/01/2012
1388,560379,182,1,0,0.35,1,176.1,90,48.5,8.75,9.7,No,05/01/2012
1389,7995403,99,1,0,0,0,142.3,89,42,10.23,9.1,No,05/01/2012
1390,2138473,27,1,0,0,3,177.6,121,56,14.84,7.6,No,05/01/2012
1391,7773299,141,1,0,0.32,1,83.2,74,34.2,9.53,10.7,No,05/01/2012
1392,7312578,29,0,1,1.54,2,235,101,71.4,9.17,5.7,No,05/01/2012
1393,5700211,65,1,0,0,2,105.7,95,31,7.09,6.6,No,05/01/2012
1394,5871675,81,0,0,0,3,149.4,68,41,8.6,17.9,Yes,05/01/2012
1395,5960295,37,1,1,2.81,0,264.7,81,92.1,10.83,10.4,No,05/01/2012
1396,2921551,107,1,1,1.51,1,160.3,45,62.1,11.08,5.6,No,05/01/2012
1397,8506188,127,0,1,2.81,1,95.9,117,58.1,7.98,10.4,No,05/01/2012
1398,5822262,78,1,0,0.34,0,140.7,77,44.4,9.76,11.7,No,05/01/2012
1399,3210338,55,1,0,0,2,119.7,148,41,11.59,4.6,No,05/01/2012
1400,7077947,86,1,1,2.65,2,99.9,84,66.5,13.18,9.8,No,05/01/2012
1401,4579696,176,1,0,0,2,250.9,108,58,8.57,9.6,No,05/01/2012
1402,2968411,96,0,0,0,2,200.6,117,59,14.48,11.2,No,05/01/2012
1403,3147830,11,1,1,1.89,1,209.8,130,71.9,9.83,7,No,05/01/2012
1404,4646953,48,1,1,2.05,1,198,70,77.5,13.69,7.6,No,05/01/2012
1405,6589149,127,1,0,0,1,239.8,107,52,6.45,11.3,No,05/01/2012
1406,3065434,63,1,0,0.27,0,164.5,75,43.7,7.4,11.2,No,05/01/2012
1407,6909962,79,,0,0,1,220.9,107,54,9.61,12.2,No,05/01/2012
1408,1454817,47,1,1,3.56,2,112.8,150,75.6,12.2,13.2,No,05/01/2012
1409,8433503,89,0,1,3,0,112.6,114,72,13.09,11.1,Yes,05/01/2012
1410,2177093,83,1,1,2.92,1,226.4,117,88.2,11.74,10.8,No,05/01/2012
1411,6253246,126,0,1,2.62,4,244.9,118,87.2,10.98,9.7,No,05/01/2012
1412,2524516,60,1,0,0.27,2,203.2,99,57.7,11.79,15.1,No,05/01/2012
1413,2954405,122,1,0,0,0,136.7,115,44,12.16,8.6,No,05/01/2012
1414,4936719,136,1,0,0,1,152.6,97,44,10.45,5,No,05/01/2012
1415,5815495,172,1,1,2.38,1,274.9,102,86.8,9.33,8.8,No,05/01/2012
1416,495317,102,1,0,0,1,195.7,116,52,10.46,8.3,Yes,05/01/2012
1417,4127122,113,0,0,0.31,1,204.3,82,54.1,9.44,9.2,No,05/01/2012
1418,4069889,79,1,0,0,3,222.3,99,51,7.31,8.9,No,05/01/2012
1419,671574,55,1,1,2.62,1,222.5,104,79.2,8.58,9.7,No,05/01/2012
1420,3101744,111,1,1,2.78,2,128.8,104,63.8,7.87,10.3,No,05/01/2012
1421,5267242,160,1,0,0.31,0,174.3,105,48.1,8.57,8.3,No,05/01/2012
1422,4720605,110,1,0,0,4,242.5,110,56,8.12,7.8,No,05/01/2012
1423,6117885,192,1,0,0,4,221.6,101,62,14.26,12.7,No,05/01/2012
1424,6220385,93,1,0,0,0,114.3,100,39,11.06,10.9,No,05/01/2012
1425,1245597,101,1,1,2.57,2,219.7,137,79.7,9.34,9.5,No,05/01/2012
1426,2191515,77,1,0,0,2,144.9,136,38,7.57,12.3,No,05/01/2012
1427,1479337,105,1,1,2.19,2,236.5,111,72.9,5.85,8.1,No,05/01/2012
1428,5626784,133,1,1,3.81,2,174,80,86.1,10.47,14.1,Yes,05/01/2012
1429,390889,131,1,0,0,1,109.5,95,47,16.61,6.6,No,05/01/2012
1430,2210691,106,1,1,2.67,1,81.6,120,60.7,11.78,9.9,No,05/01/2012
1431,906406,118,1,0,0,1,133.4,113,33,6.05,5.9,No,05/01/2012
1432,6549202,125,1,0,0,1,137.1,94,42,10.49,8.6,No,05/01/2012
1433,1160977,95,1,0,0,0,197,88,50,9.52,16.1,No,05/01/2012
1434,8767971,80,1,0,0,3,198.1,160,47,7.84,9.3,No,05/01/2012
1435,4998197,145,1,0,0.32,0,39.5,78,33.2,13.22,10,No,05/01/2012
1436,4786219,37,1,0,0,2,199.5,107,52,10.38,8.1,No,05/01/2012
1437,4397003,87,1,0,0,1,156.8,93,45,10.79,7.6,No,05/01/2012
1438,6047928,69,1,0,0,3,183.4,85,52,11.88,9,No,05/01/2012
1439,3170541,83,1,0,0,1,132.4,120,33,6.08,8.6,No,05/01/2012
1440,8566558,195,1,0,0,0,63.2,108,30,11.01,5.1,No,05/01/2012
1441,8848969,67,0,1,4.56,0,181.1,59,95.6,10.8,16.9,Yes,05/01/2012
1442,2784075,75,1,1,1.13,3,117.5,102,49.3,10.34,4.2,No,05/01/2012
1443,4380369,123,1,1,4.05,0,218.7,79,92.5,8.17,15,No,05/01/2012
1444,7820195,41,1,1,1.59,1,207.3,95,62.9,6.87,5.9,No,05/01/2012
1445,8319296,75,1,0,0,0,150.6,99,52,15.08,8.1,No,05/01/2012
1446,363315,76,0,0,0.3,1,273.3,66,72,13.18,12,Yes,05/01/2012
1447,5478737,86,0,0,0,1,266.1,120,61,9.1,10.3,No,05/01/2012
1448,1004530,140,1,0,0.38,0,112.8,89,36.8,7.84,16.3,No,05/01/2012
1449,6828053,70,1,0,0,3,104.7,112,25,4.11,15.8,No,05/01/2012
1450,3647380,121,1,1,1.59,0,193.8,62,65.9,9.88,5.9,No,05/01/2012
1451,8100318,112,1,0,0,1,168.6,102,54,14.9,9.8,No,05/01/2012
1452,3587499,118,1,0,0,2,253.2,122,61,10.05,9.7,No,05/01/2012
1453,3866791,66,1,1,2.4,1,174.7,92,74,11.61,8.9,No,05/01/2012
